anime_id,title,genre,type,episodes,rating,members,set
11633,blood lad,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",TV,10,7.55,241513,"{'TV', 'Vampire', 'Demons', 'Action', 'Comedy', 'Supernatural', 'Seinen'}"
17269,captain harlock,"Action, Drama, Sci-Fi, Space",Movie,1,7.56,25484,"{'Space', 'Drama', 'Sci-Fi', 'Action', 'Movie'}"
1476,city hunter: hyakuman dollar no inbou,"Action, Comedy, Mystery, Shounen",OVA,1,7.55,2881,"{'Shounen', 'OVA', 'Action', 'Comedy', 'Mystery'}"
15201,code geass: boukoku no akito 4 - nikushimi no kioku kara,"Action, Mecha, Military",Movie,1,7.55,39669,"{'Movie', 'Mecha', 'Action', 'Military'}"
26349,danna ga nani wo itteiru ka wakaranai ken,"Comedy, Seinen, Slice of Life",TV,13,7.55,122271,"{'Slice of Life', 'Comedy', 'TV', 'Seinen'}"
17641,date a live: date to date,"Comedy, Harem, Romance, School, Sci-Fi",OVA,1,7.55,68328,"{'Harem', 'OVA', 'School', 'Sci-Fi', 'Romance', 'Comedy'}"
25389,dragon ball z movie 15: fukkatsu no f,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,7.55,41051,"{'Super Power', 'Adventure', 'Shounen', 'Action', 'Movie', 'Comedy', 'Martial Arts', 'Fantasy'}"
6783,ef: a tale of memories. - recollections,"Drama, Mystery, Romance",Special,1,7.55,9125,"{'Special', 'Drama', 'Mystery', 'Romance'}"
32930,fairy tail ova (2016),"Comedy, Ecchi, Fantasy, Magic, Shounen",OVA,3,7.55,19464,"{'Shounen', 'OVA', 'Ecchi', 'Comedy', 'Magic', 'Fantasy'}"
6291,full metal panic! the second raid episode 000,"Action, Adventure, Mecha, Military",Special,1,7.55,25423,"{'Adventure', 'Action', 'Military', 'Special', 'Mecha'}"
27631,god eater,"Action, Fantasy, Military, Sci-Fi",TV,13,7.55,192433,"{'TV', 'Sci-Fi', 'Action', 'Military', 'Fantasy'}"
134,gunslinger girl,"Action, Drama, Military, Psychological, Sci-Fi",TV,13,7.55,106865,"{'TV', 'Drama', 'Sci-Fi', 'Action', 'Military', 'Psychological'}"
5929,hi no ame ga furu,"Drama, Historical",Movie,1,7.55,513,"{'Movie', 'Drama', 'Historical'}"
28825,himouto! umaru-chan,"Comedy, School, Seinen, Slice of Life",TV,12,7.55,158041,"{'TV', 'School', 'Comedy', 'Seinen', 'Slice of Life'}"
5291,hokuto no ken zero: kenshirou den,Martial Arts,Movie,1,7.55,4278,"{'Movie', 'Martial Arts'}"
12679,joshiraku,"Comedy, Slice of Life",TV,13,7.55,51084,"{'Slice of Life', 'Comedy', 'TV'}"
9366,kaichou wa maid-sama!: omake dayo!,"Comedy, School, Shoujo",Special,1,7.55,52752,"{'School', 'Comedy', 'Shoujo', 'Special'}"
1021,kaikan phrase,"Drama, Music, Romance, Shoujo",TV,44,7.55,8142,"{'TV', 'Drama', 'Romance', 'Music', 'Shoujo'}"
6707,kuroshitsuji ii,"Action, Comedy, Demons, Fantasy, Shounen, Supernatural",TV,12,7.55,234955,"{'TV', 'Shounen', 'Demons', 'Action', 'Comedy', 'Supernatural', 'Fantasy'}"
207,lodoss-tou senki,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",OVA,13,7.55,28462,"{'Adventure', 'Shounen', 'OVA', 'Action', 'Supernatural', 'Magic', 'Fantasy'}"
1424,lupin iii: otakara henkyaku daisakusen!!,"Adventure, Comedy, Shounen",Special,1,7.55,2871,"{'Comedy', 'Adventure', 'Shounen', 'Special'}"
3468,maria-sama ga miteru specials,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life",Special,7,7.55,6085,"{'Drama', 'School', 'Romance', 'Special', 'Shoujo Ai', 'Slice of Life', 'Shoujo'}"
2518,masuda kousuke gekijou gag manga biyori 2,Comedy,TV,12,7.55,1846,"{'Comedy', 'TV'}"
1241,mobile suit gundam seed destiny final plus: the chosen future,"Drama, Mecha, Military, Sci-Fi, Space",OVA,1,7.55,16102,"{'Space', 'OVA', 'Drama', 'Sci-Fi', 'Military', 'Mecha'}"
32792,mobile suit gundam unicorn re:0096,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,22,7.56,9767,"{'Space', 'TV', 'Drama', 'Sci-Fi', 'Action', 'Military', 'Mecha'}"
5252,one piece: romance dawn story,"Action, Comedy, Fantasy, Shounen, Super Power",OVA,1,7.55,21306,"{'Super Power', 'Shounen', 'OVA', 'Action', 'Comedy', 'Fantasy'}"
19221,"ore no nounai sentakushi ga, gakuen love comedy wo zenryoku de jama shiteiru","Comedy, Romance, School",TV,10,7.55,179569,"{'School', 'Comedy', 'TV', 'Romance'}"
165,rahxephon,"Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi",TV,26,7.55,66751,"{'TV', 'Drama', 'Sci-Fi', 'Action', 'Romance', 'Music', 'Mystery', 'Psychological', 'Mecha'}"
13267,shinryaku!! ika musume,"Comedy, Shounen, Slice of Life",OVA,3,7.55,13456,"{'Slice of Life', 'Comedy', 'OVA', 'Shounen'}"
25,sunabouzu,"Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen",TV,24,7.55,65516,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Action', 'Ecchi', 'Comedy'}"
5538,tegamibachi: hikari to ao no gensou yawa,"Adventure, Fantasy, Shounen, Slice of Life, Supernatural",Special,1,7.55,10903,"{'Adventure', 'Shounen', 'Special', 'Supernatural', 'Slice of Life', 'Fantasy'}"
24365,tonari no seki-kun specials,"Comedy, School, Seinen",Special,2,7.55,14248,"{'School', 'Comedy', 'Seinen', 'Special'}"
2129,true tears,"Drama, Romance, School",TV,13,7.55,118644,"{'Drama', 'School', 'TV', 'Romance'}"
8481,&quot;bungaku shoujo&quot; memoire,"Drama, Romance, School",OVA,3,7.54,18013,"{'Drama', 'School', 'OVA', 'Romance'}"
1050,bobobo-bo bo-bobo,"Adventure, Comedy, Sci-Fi, Shounen",TV,76,7.54,39041,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Comedy'}"
1222,bokura ga ita,"Drama, Romance, Shoujo, Slice of Life",TV,26,7.54,125051,"{'TV', 'Drama', 'Shoujo', 'Romance', 'Slice of Life'}"
1069,chou denji machine voltes v,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,40,7.54,3201,"{'Adventure', 'TV', 'Shounen', 'Drama', 'Sci-Fi', 'Action', 'Mecha'}"
13349,chouyaku hyakuninisshu: uta koi.,"Historical, Josei, Romance",TV,13,7.54,15661,"{'Josei', 'TV', 'Historical', 'Romance'}"
23359,code geass: boukoku no akito 2 - hikisakareshi yokuryuu picture drama,"Action, Comedy, Military",Special,1,7.54,7542,"{'Comedy', 'Action', 'Military', 'Special'}"
15583,date a live,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,12,7.54,301358,"{'Harem', 'TV', 'School', 'Sci-Fi', 'Romance', 'Comedy', 'Mecha'}"
5096,doraemon movie 28: nobita to midori no kyojin den,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.54,1651,"{'Adventure', 'Shounen', 'Movie', 'Comedy', 'Kids', 'Fantasy'}"
906,dragon ball z movie 13: ryuuken bakuhatsu!! goku ga yaraneba dare ga yaru,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.54,50607,"{'Adventure', 'Shounen', 'Sci-Fi', 'Movie', 'Comedy', 'Fantasy'}"
18393,fairy tail x rave,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",OVA,1,7.54,51844,"{'Adventure', 'Shounen', 'OVA', 'Action', 'Comedy', 'Magic', 'Fantasy'}"
1391,future gpx cyber formula,"Adventure, Sci-Fi, Shounen, Sports",TV,37,7.54,2707,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Sports'}"
2037,hime-chan no ribbon,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,61,7.54,3589,"{'TV', 'School', 'Romance', 'Comedy', 'Shoujo', 'Magic', 'Fantasy'}"
1773,hokuto no ken: raoh gaiden junai-hen,"Action, Adventure, Martial Arts",Movie,1,7.54,4907,"{'Movie', 'Martial Arts', 'Adventure', 'Action'}"
5228,initial d extra stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1,7.54,11468,"{'OVA', 'Drama', 'Cars', 'Action', 'Seinen', 'Sports'}"
389,karas,"Action, Fantasy, Sci-Fi",OVA,6,7.54,44108,"{'OVA', 'Sci-Fi', 'Action', 'Fantasy'}"
3199,nanatsu no umi no tico,"Adventure, Slice of Life",TV,39,7.54,2123,"{'Slice of Life', 'Adventure', 'TV'}"
9124,ookiku furikabutte: natsu no taikai-hen special,"Comedy, Sports",Special,1,7.54,4786,"{'Sports', 'Comedy', 'Special'}"
327,puchi puri yuushi,"Comedy, Fantasy, Magic, Shoujo",TV,26,7.54,8030,"{'TV', 'Comedy', 'Shoujo', 'Magic', 'Fantasy'}"
130,saiyuuki reload,"Action, Adventure, Comedy, Drama, Fantasy, Shoujo",TV,25,7.54,16298,"{'Adventure', 'TV', 'Drama', 'Action', 'Comedy', 'Shoujo', 'Fantasy'}"
2216,shigurui,"Action, Drama, Historical, Martial Arts, Samurai, Seinen",TV,12,7.54,50091,"{'TV', 'Drama', 'Action', 'Samurai', 'Historical', 'Seinen', 'Martial Arts'}"
31680,super lovers,"Comedy, Drama, Romance, Shounen Ai, Slice of Life",TV,10,7.54,36781,"{'TV', 'Drama', 'Romance', 'Comedy', 'Slice of Life', 'Shounen Ai'}"
15731,tamayura: more aggressive,"Comedy, Drama, Slice of Life",TV,12,7.54,10901,"{'Drama', 'Slice of Life', 'Comedy', 'TV'}"
696,tenchi muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space",TV,26,7.54,38372,"{'Harem', 'Space', 'Shounen', 'TV', 'Sci-Fi', 'Romance', 'Comedy'}"
12015,tiger &amp; bunny movie 1: the beginning,"Action, Comedy, Mystery, Super Power",Movie,1,7.54,13716,"{'Super Power', 'Action', 'Movie', 'Comedy', 'Mystery'}"
11553,toradora!: bentou no gokui,"Comedy, Romance, School, Slice of Life",Special,1,7.54,71433,"{'School', 'Special', 'Romance', 'Comedy', 'Slice of Life'}"
181,vandread: the second stage,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,7.54,36264,"{'Space', 'Shounen', 'TV', 'Sci-Fi', 'Action', 'Ecchi', 'Mecha'}"
2608,wangan midnight,"Action, Cars, Seinen, Sports",TV,26,7.54,10058,"{'TV', 'Cars', 'Action', 'Seinen', 'Sports'}"
1327,aoki densetsu shoot!,"Action, Comedy, Drama, Romance, School, Shounen, Sports",TV,58,7.53,6937,"{'TV', 'Shounen', 'Drama', 'School', 'Action', 'Romance', 'Comedy', 'Sports'}"
2922,ashita no joe 2 (movie),"Drama, Sports",Movie,1,7.53,1396,"{'Movie', 'Drama', 'Sports'}"
4037,cowboy bebop: yose atsume blues,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",Special,1,7.53,19565,"{'Adventure', 'Space', 'Drama', 'Sci-Fi', 'Action', 'Special', 'Comedy'}"
24625,gundam build fighters try,"Action, Mecha, Sci-Fi",TV,25,7.53,17946,"{'TV', 'Mecha', 'Sci-Fi', 'Action'}"
8768,hiyokoi,"Romance, School, Shoujo",Special,1,7.53,51072,"{'School', 'Shoujo', 'Special', 'Romance'}"
256,hoshi no koe,"Drama, Mecha, Romance, Sci-Fi, Space",OVA,1,7.53,85492,"{'Space', 'OVA', 'Drama', 'Sci-Fi', 'Romance', 'Mecha'}"
16009,kamisama no inai nichiyoubi,"Fantasy, Mystery",TV,12,7.53,122031,"{'TV', 'Fantasy', 'Mystery'}"
435,magic knight rayearth,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,20,7.53,34141,"{'Adventure', 'TV', 'Drama', 'Romance', 'Comedy', 'Mecha', 'Shoujo', 'Magic', 'Fantasy'}"
10110,mayo chiki!,"Comedy, Ecchi, Harem, Romance, School",TV,13,7.53,192219,"{'Harem', 'TV', 'School', 'Romance', 'Ecchi', 'Comedy'}"
8246,naruto: shippuuden movie 4 - the lost tower,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,7.53,84527,"{'Super Power', 'Shounen', 'Action', 'Movie', 'Comedy', 'Martial Arts'}"
1203,nitaboh,"Historical, Music",Movie,1,7.53,4413,"{'Movie', 'Music', 'Historical'}"
770,pale cocoon,"Drama, Sci-Fi",OVA,1,7.53,44030,"{'Drama', 'Sci-Fi', 'OVA'}"
11499,sankarea,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,12,7.53,222657,"{'TV', 'Shounen', 'Romance', 'Ecchi', 'Horror', 'Comedy', 'Supernatural'}"
29786,shimoneta to iu gainen ga sonzai shinai taikutsu na sekai,"Comedy, Ecchi, School",TV,12,7.53,193822,"{'Ecchi', 'School', 'Comedy', 'TV'}"
959,shin chou kyou ryo: condor hero,"Adventure, Drama, Historical, Romance",TV,26,7.53,4777,"{'Adventure', 'TV', 'Drama', 'Romance', 'Historical'}"
10294,towa no quon 1: utakata no kaben,"Action, Super Power, Supernatural",Movie,1,7.53,33550,"{'Movie', 'Super Power', 'Action', 'Supernatural'}"
10713,towa no quon 2: konton no ranbu,"Action, Mystery, Super Power, Supernatural",Movie,1,7.53,20132,"{'Super Power', 'Action', 'Movie', 'Supernatural', 'Mystery'}"
28285,trinity seven ova,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",OVA,1,7.53,38197,"{'Harem', 'OVA', 'School', 'Action', 'Romance', 'Ecchi', 'Comedy', 'Supernatural', 'Magic', 'Fantasy'}"
10798,un-go,"Mystery, Supernatural",TV,11,7.53,84499,"{'Supernatural', 'TV', 'Mystery'}"
12711,uta no☆prince-sama♪ maji love 2000%,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13,7.53,61551,"{'Harem', 'TV', 'School', 'Romance', 'Music', 'Comedy', 'Shoujo'}"
4752,vampire knight guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.53,198492,"{'TV', 'Drama', 'Vampire', 'Romance', 'Supernatural', 'Mystery', 'Shoujo'}"
183,whistle!,"School, Shounen, Sports",TV,39,7.53,8040,"{'Sports', 'School', 'TV', 'Shounen'}"
798,yomigaeru sora: rescue wings,"Drama, Military, Seinen",TV,12,7.53,6871,"{'Drama', 'Seinen', 'TV', 'Military'}"
28771,yu☆gi☆oh!: the dark side of dimensions,"Adventure, Game, Shounen",Movie,1,7.53,10263,"{'Movie', 'Adventure', 'Game', 'Shounen'}"
5251,angel densetsu,"Action, Comedy, School",OVA,2,7.52,10795,"{'School', 'Comedy', 'Action', 'OVA'}"
68,black cat,"Adventure, Comedy, Sci-Fi, Shounen, Super Power",TV,23,7.52,150512,"{'Super Power', 'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Comedy'}"
2553,flanders no inu,"Drama, Historical, Slice of Life",TV,52,7.52,2411,"{'Drama', 'Slice of Life', 'TV', 'Historical'}"
13335,fuse: teppou musume no torimonochou,"Action, Drama, Historical, Supernatural",Movie,1,7.52,13412,"{'Drama', 'Action', 'Movie', 'Supernatural', 'Historical'}"
1392,future gpx cyber formula 11,"Drama, Sci-Fi, Shounen, Sports",OVA,6,7.52,1116,"{'OVA', 'Shounen', 'Drama', 'Sci-Fi', 'Sports'}"
19193,ghost in the shell: arise - border:3 ghost tears,"Mecha, Police, Psychological, Sci-Fi",Movie,1,7.52,21648,"{'Police', 'Sci-Fi', 'Movie', 'Psychological', 'Mecha'}"
506,glass no kamen,"Drama, Romance, Shoujo",TV,23,7.52,4218,"{'Drama', 'Shoujo', 'TV', 'Romance'}"
20903,harmonie,"Drama, School, Supernatural",Movie,1,7.52,29029,"{'Movie', 'Drama', 'School', 'Supernatural'}"
142,kamikaze kaitou jeanne,"Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo",TV,44,7.52,31081,"{'Adventure', 'TV', 'Drama', 'Demons', 'Romance', 'Comedy', 'Mystery', 'Shoujo', 'Magic', 'Fantasy'}"
1004,kanojo to kanojo no neko,"Drama, Psychological, Romance, Slice of Life",OVA,1,7.52,53463,"{'OVA', 'Drama', 'Romance', 'Psychological', 'Slice of Life'}"
10918,kowarekake no orgel (movie),"Drama, Music, Sci-Fi, Slice of Life",Movie,1,7.52,9404,"{'Drama', 'Sci-Fi', 'Movie', 'Music', 'Slice of Life'}"
3358,kure-nai,"Comedy, Drama, Martial Arts",TV,12,7.52,59099,"{'TV', 'Drama', 'Comedy', 'Martial Arts'}"
76,mahou shoujo lyrical nanoha,"Action, Comedy, Drama, Magic, Super Power",TV,13,7.52,62582,"{'Super Power', 'TV', 'Drama', 'Action', 'Comedy', 'Magic'}"
32698,monster musume no iru nichijou ova,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",OVA,2,7.52,13248,"{'Harem', 'OVA', 'Romance', 'Ecchi', 'Comedy', 'Seinen', 'Fantasy'}"
31722,nanatsu no taizai: seisen no shirushi,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,4,7.52,81154,"{'Adventure', 'TV', 'Shounen', 'Action', 'Ecchi', 'Supernatural', 'Fantasy'}"
31414,nijiiro days,"Comedy, Romance, School, Shoujo, Slice of Life",TV,24,7.52,57920,"{'TV', 'School', 'Shoujo', 'Romance', 'Comedy', 'Slice of Life'}"
353,ojamajo doremi dokkaan!,"Comedy, Magic, Shoujo",TV,51,7.52,5971,"{'TV', 'Shoujo', 'Comedy', 'Magic'}"
1060,oruchuban ebichu,"Comedy, Ecchi, Seinen",TV,24,7.52,21109,"{'Ecchi', 'Comedy', 'TV', 'Seinen'}"
10178,otona joshi no anime time,"Drama, Josei, Slice of Life",Special,4,7.52,11268,"{'Josei', 'Drama', 'Slice of Life', 'Special'}"
19369,outbreak company,"Comedy, Fantasy, Harem, Parody",TV,12,7.52,131520,"{'Harem', 'TV', 'Parody', 'Comedy', 'Fantasy'}"
14267,persona 4 the animation: the factor of hope,"Adventure, Mystery, School, Super Power, Supernatural",Movie,1,7.52,10757,"{'Super Power', 'Adventure', 'School', 'Movie', 'Supernatural', 'Mystery'}"
19291,pokemon xy,"Action, Adventure, Comedy, Fantasy, Kids",TV,93,7.52,30722,"{'Adventure', 'TV', 'Action', 'Comedy', 'Kids', 'Fantasy'}"
792,ranma ½: kessen tougenkyou! hanayome wo torimodose!,"Adventure, Comedy, Shounen",Movie,1,7.52,12418,"{'Movie', 'Comedy', 'Adventure', 'Shounen'}"
3674,sayonara zetsubou sensei jo: zetsubou shoujo senshuu,"Comedy, Parody, School",Special,1,7.52,12097,"{'Parody', 'School', 'Comedy', 'Special'}"
167,scrapped princess,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen",TV,24,7.52,54575,"{'Adventure', 'TV', 'Shounen', 'Drama', 'Sci-Fi', 'Comedy', 'Mecha', 'Fantasy'}"
5909,seitokai no ichizon,"Comedy, Harem, Parody, School",TV,12,7.52,110470,"{'Harem', 'TV', 'School', 'Parody', 'Comedy'}"
24037,selector spread wixoss,"Game, Psychological",TV,12,7.52,42918,"{'TV', 'Psychological', 'Game'}"
5233,slayers evolution-r,"Adventure, Comedy, Fantasy",TV,13,7.52,20508,"{'Comedy', 'Adventure', 'TV', 'Fantasy'}"
2014,taiho shichau zo: second season,"Action, Comedy, Police, Shounen",TV,26,7.52,5387,"{'TV', 'Shounen', 'Police', 'Action', 'Comedy'}"
24459,tales of zestiria: doushi no yoake,Fantasy,Special,1,7.52,23484,"{'Fantasy', 'Special'}"
1006,tenchi muyou! in love,"Action, Comedy, Romance, School, Sci-Fi, Shounen, Space",Movie,1,7.52,14318,"{'Space', 'Shounen', 'Sci-Fi', 'School', 'Action', 'Romance', 'Movie', 'Comedy'}"
27899,tokyo ghoul √a,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,7.52,408357,"{'TV', 'Drama', 'Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural', 'Psychological'}"
3972,yu☆gi☆oh! 5d&#039;s,"Action, Game, Shounen",TV,154,7.52,47119,"{'TV', 'Game', 'Action', 'Shounen'}"
25519,yuuki yuuna wa yuusha de aru,"Drama, Fantasy, Magic, Slice of Life",TV,12,7.52,59192,"{'TV', 'Drama', 'Slice of Life', 'Magic', 'Fantasy'}"
30869,ajin part 2: shoutotsu,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.51,11377,"{'Action', 'Movie', 'Horror', 'Seinen', 'Supernatural', 'Mystery'}"
1536,busou renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",TV,26,7.51,104607,"{'TV', 'Shounen', 'School', 'Action', 'Comedy', 'Supernatural', 'Fantasy'}"
1475,city hunter: bay city wars,"Action, Comedy, Mystery, Shounen",Movie,1,7.51,2969,"{'Shounen', 'Action', 'Movie', 'Comedy', 'Mystery'}"
13837,detective conan bonus file: fantasista flower,"Comedy, Mystery, Police, Shounen, Sports",OVA,1,7.51,4596,"{'Shounen', 'OVA', 'Police', 'Comedy', 'Mystery', 'Sports'}"
10703,detective conan ova 11: a secret order from london,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.51,5985,"{'Adventure', 'Shounen', 'OVA', 'Police', 'Comedy', 'Mystery'}"
2672,doraemon movie 05: nobita no makai daibouken,Fantasy,Movie,1,7.51,1321,"{'Movie', 'Fantasy'}"
23311,garo: honoo no kokuin,"Action, Demons, Fantasy, Magic, Supernatural",TV,24,7.51,64214,"{'TV', 'Demons', 'Action', 'Supernatural', 'Magic', 'Fantasy'}"
1852,hidamari sketch,"Comedy, School, Slice of Life",TV,12,7.51,42998,"{'TV', 'School', 'Comedy', 'Slice of Life'}"
2228,honoo no toukyuuji: dodge danpei,"Comedy, Sports",TV,47,7.51,2214,"{'Sports', 'Comedy', 'TV'}"
15591,joshiraku ova,"Comedy, Slice of Life",OVA,1,7.51,9358,"{'Slice of Life', 'Comedy', 'OVA'}"
1808,kamichama karin,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,7.51,30747,"{'TV', 'School', 'Romance', 'Comedy', 'Shoujo', 'Magic', 'Fantasy'}"
489,kamichu!,"Comedy, Drama, Slice of Life, Supernatural",TV,12,7.51,33053,"{'TV', 'Drama', 'Comedy', 'Supernatural', 'Slice of Life'}"
2286,little nemo,"Adventure, Fantasy",Movie,1,7.51,4886,"{'Movie', 'Adventure', 'Fantasy'}"
2954,maria-sama ga miteru 3rd specials,Comedy,Special,5,7.51,5072,"{'Comedy', 'Special'}"
3469,maria-sama ga miteru: haru specials,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life",Special,6,7.51,5554,"{'Drama', 'School', 'Romance', 'Special', 'Shoujo Ai', 'Slice of Life', 'Shoujo'}"
8460,mirai nikki,"Action, Shounen, Supernatural",OVA,1,7.51,114217,"{'OVA', 'Supernatural', 'Action', 'Shounen'}"
2929,moonlight mile 2nd season: touch down,"Adventure, Drama, Sci-Fi, Space",TV,14,7.51,2758,"{'Adventure', 'TV', 'Space', 'Drama', 'Sci-Fi'}"
31,neon genesis evangelion: death &amp; rebirth,"Drama, Mecha, Psychological, Sci-Fi",Movie,1,7.51,102093,"{'Drama', 'Sci-Fi', 'Movie', 'Psychological', 'Mecha'}"
1212,oban star-racers,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.51,24156,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Mecha'}"
11179,papa no iukoto wo kikinasai!,"Comedy, Romance, Slice of Life",TV,12,7.51,97674,"{'Slice of Life', 'Comedy', 'TV', 'Romance'}"
9959,raiyantsuuri no uta,"Drama, Historical",Movie,1,7.51,465,"{'Movie', 'Drama', 'Historical'}"
12067,rurouni kenshin special,"Action, Historical, Romance, Samurai",Special,1,7.51,9173,"{'Action', 'Special', 'Romance', 'Samurai', 'Historical'}"
2903,sakigake!! otokojuku,"Action, Comedy, Martial Arts, School, Shounen",TV,34,7.51,4740,"{'TV', 'Shounen', 'School', 'Action', 'Comedy', 'Martial Arts'}"
2254,sentou mecha xabungle,"Mecha, Military, Sci-Fi, Shounen",TV,50,7.51,1518,"{'TV', 'Shounen', 'Sci-Fi', 'Military', 'Mecha'}"
960,shin chou kyou ryo: condor hero ii,"Adventure, Drama, Historical, Romance",TV,26,7.51,2151,"{'Adventure', 'TV', 'Drama', 'Romance', 'Historical'}"
1577,taiho shichau zo,"Action, Comedy, Police, Seinen",OVA,4,7.51,8557,"{'OVA', 'Police', 'Action', 'Comedy', 'Seinen'}"
5667,to love-ru ova,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",OVA,6,7.51,79923,"{'Harem', 'Shounen', 'OVA', 'School', 'Sci-Fi', 'Ecchi', 'Comedy'}"
4189,winter sonata,"Drama, Romance",TV,26,7.51,13582,"{'Drama', 'TV', 'Romance'}"
33094,www.working!!,"Comedy, Slice of Life",TV,13,7.51,40779,"{'Slice of Life', 'Comedy', 'TV'}"
21435,yama no susume second season,"Adventure, Comedy, Slice of Life",TV,24,7.51,11413,"{'TV', 'Comedy', 'Adventure', 'Slice of Life'}"
11701,another: the other - inga,"Horror, Mystery, Thriller",OVA,1,7.5,86261,"{'Horror', 'OVA', 'Mystery', 'Thriller'}"
1589,bartender,"Drama, Seinen, Slice of Life",TV,11,7.5,44394,"{'Drama', 'Slice of Life', 'TV', 'Seinen'}"
9340,cheburashka,Comedy,Movie,1,7.5,545,"{'Movie', 'Comedy'}"
7972,chi&#039;s sweet home ova,"Comedy, Kids, Slice of Life",OVA,1,7.5,4852,"{'Slice of Life', 'Comedy', 'Kids', 'OVA'}"
2817,cinderella monogatari,"Adventure, Fantasy, Kids, Romance",TV,26,7.5,3560,"{'Adventure', 'TV', 'Romance', 'Kids', 'Fantasy'}"
19163,date a live ii,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,10,7.5,186187,"{'Harem', 'TV', 'School', 'Sci-Fi', 'Romance', 'Comedy', 'Mecha'}"
